Function,Algorithm,Run,Best
F3,TPE,8,5.262157e+03
F3,TPE,9,7.179109e+03
F3,TPE,10,6.472534e+03
F3,TPE,11,5.558700e+03
F3,TPE,12,6.004410e+03
F3,TPE,13,2.999581e+03
F3,TPE,14,7.153620e+03
F3,TPE,15,1.210643e+04
F3,TPE,16,3.556551e+03
F3,TPE,17,9.904572e+03
F3,TPE,18,4.988179e+03
F3,TPE,19,7.843233e+03
F3,TPE,20,2.270543e+03
F4,IFPOA-X,1,6.749161e+04
F4,IFPOA-X,2,5.589696e+04
F4,IFPOA-X,3,5.727929e+04
F4,IFPOA-X,4,5.350788e+04
F4,IFPOA-X,5,6.030968e+04
F4,IFPOA-X,6,4.617090e+04
F4,IFPOA-X,7,6.647122e+04
F4,IFPOA-X,8,6.722071e+04
F4,IFPOA-X,9,6.258691e+04
F4,IFPOA-X,10,5.250403e+04
F4,IFPOA-X,11,6.032662e+04
F4,IFPOA-X,12,4.034336e+04
F4,IFPOA-X,13,3.673562e+04
F4,IFPOA-X,14,3.246273e+04
F4,IFPOA-X,15,5.812668e+04
F4,IFPOA-X,16,4.501154e+04
F4,IFPOA-X,17,6.764585e+04
F4,IFPOA-X,18,6.168461e+04
F4,IFPOA-X,19,5.557493e+04
F4,IFPOA-X,20,4.005536e+04
F4,FPA,1,8.739433e+04
F4,FPA,2,9.139548e+04
F4,FPA,3,7.117931e+04
F4,FPA,4,6.343678e+04
F4,FPA,5,7.691272e+04
F4,FPA,6,7.848855e+04
F4,FPA,7,9.455344e+04
F4,FPA,8,8.464414e+04
F4,FPA,9,8.777470e+04
F4,FPA,10,7.344556e+04
F4,FPA,11,6.516387e+04
F4,FPA,12,5.441024e+04
F4,FPA,13,5.070484e+04
F4,FPA,14,6.388517e+04
F4,FPA,15,7.646480e+04
F4,FPA,16,6.142253e+04
F4,FPA,17,9.297534e+04
F4,FPA,18,8.011614e+04
F4,FPA,19,6.862806e+04
F4,FPA,20,7.013239e+04
F4,PSO,1,7.803300e+04
F4,PSO,2,2.924440e+04
F4,PSO,3,3.582988e+04
F4,PSO,4,1.852457e+04
F4,PSO,5,4.062992e+04
F4,PSO,6,2.762287e+04
F4,PSO,7,4.407796e+04
F4,PSO,8,5.466399e+04
F4,PSO,9,4.970150e+04
F4,PSO,10,2.717643e+04
F4,PSO,11,3.383187e+04
F4,PSO,12,2.115190e+04
F4,PSO,13,3.690286e+04
F4,PSO,14,2.844216e+04
F4,PSO,15,4.499417e+04
F4,PSO,16,2.663500e+04
F4,PSO,17,2.678512e+04
F4,PSO,18,4.606934e+04
F4,PSO,19,2.609215e+04
F4,PSO,20,2.020972e+04
F4,DE,1,5.525273e+04
F4,DE,2,3.647180e+04
F4,DE,3,7.423900e+04
F4,DE,4,6.197645e+04
F4,DE,5,8.681257e+04
F4,DE,6,3.144005e+04
F4,DE,7,4.590840e+04
F4,DE,8,4.748542e+04
F4,DE,9,6.597218e+04
F4,DE,10,5.125936e+04
F4,DE,11,7.624309e+04
F4,DE,12,5.160469e+04
F4,DE,13,7.881328e+04
F4,DE,14,7.290505e+04
F4,DE,15,4.855772e+04
F4,DE,16,5.289836e+04
F4,DE,17,4.282687e+04
F4,DE,18,5.071679e+04
F4,DE,19,1.147675e+05
F4,DE,20,7.414843e+04
F4,L-SHADE,1,3.016515e+04
F4,L-SHADE,2,2.509810e+04
F4,L-SHADE,3,2.994779e+04
F4,L-SHADE,4,2.451229e+04
F4,L-SHADE,5,2.584759e+04
F4,L-SHADE,6,2.519166e+04
