Function,Algorithm,Run,Best
F5,TPE,5,1.261025e+08
F5,TPE,6,1.497774e+08
F5,TPE,7,1.393533e+08
F5,TPE,8,2.273310e+08
F5,TPE,9,1.735350e+08
F5,TPE,10,1.723996e+08
F5,TPE,11,1.570760e+08
F5,TPE,12,1.453382e+08
F5,TPE,13,1.676072e+08
F5,TPE,14,9.487352e+07
F5,TPE,15,1.794183e+08
F5,TPE,16,1.488448e+08
F5,TPE,17,9.015727e+07
F5,TPE,18,1.897913e+08
F5,TPE,19,1.249763e+08
F5,TPE,20,1.722895e+08
F6,IFPOA-X,1,4.000000e+00
F6,IFPOA-X,2,0.000000e+00
F6,IFPOA-X,3,1.600000e+01
F6,IFPOA-X,4,2.200000e+01
F6,IFPOA-X,5,2.000000e+00
F6,IFPOA-X,6,0.000000e+00
F6,IFPOA-X,7,1.000000e+01
F6,IFPOA-X,8,7.000000e+00
F6,IFPOA-X,9,8.000000e+00
F6,IFPOA-X,10,4.000000e+00
F6,IFPOA-X,11,3.000000e+00
F6,IFPOA-X,12,5.000000e+00
F6,IFPOA-X,13,2.000000e+01
F6,IFPOA-X,14,0.000000e+00
F6,IFPOA-X,15,3.000000e+00
F6,IFPOA-X,16,1.300000e+01
F6,IFPOA-X,17,0.000000e+00
F6,IFPOA-X,18,2.700000e+01
F6,IFPOA-X,19,1.700000e+01
F6,IFPOA-X,20,3.000000e+00
F6,FPA,1,1.331600e+04
F6,FPA,2,1.330300e+04
F6,FPA,3,1.156400e+04
F6,FPA,4,1.052600e+04
F6,FPA,5,6.494000e+03
F6,FPA,6,1.299900e+04
F6,FPA,7,1.020200e+04
F6,FPA,8,8.510000e+03
F6,FPA,9,1.247000e+04
F6,FPA,10,9.442000e+03
F6,FPA,11,9.694000e+03
F6,FPA,12,1.038800e+04
F6,FPA,13,1.057900e+04
F6,FPA,14,1.232900e+04
F6,FPA,15,1.228300e+04
F6,FPA,16,9.188000e+03
F6,FPA,17,1.398900e+04
F6,FPA,18,1.223600e+04
F6,FPA,19,6.991000e+03
F6,FPA,20,8.220000e+03
F6,PSO,1,7.225000e+03
F6,PSO,2,6.079000e+03
F6,PSO,3,7.147000e+03
F6,PSO,4,7.902000e+03
F6,PSO,5,9.913000e+03
F6,PSO,6,6.763000e+03
F6,PSO,7,9.067000e+03
F6,PSO,8,9.986000e+03
F6,PSO,9,5.861000e+03
F6,PSO,10,9.619000e+03
F6,PSO,11,8.443000e+03
F6,PSO,12,5.898000e+03
F6,PSO,13,8.047000e+03
F6,PSO,14,1.305800e+04
F6,PSO,15,1.260900e+04
F6,PSO,16,9.793000e+03
F6,PSO,17,1.016400e+04
F6,PSO,18,7.965000e+03
F6,PSO,19,9.901000e+03
F6,PSO,20,7.978000e+03
F6,DE,1,6.590600e+04
F6,DE,2,3.485500e+04
F6,DE,3,6.250400e+04
F6,DE,4,3.979900e+04
F6,DE,5,5.587600e+04
F6,DE,6,4.987700e+04
F6,DE,7,7.847100e+04
F6,DE,8,5.405600e+04
F6,DE,9,5.868900e+04
F6,DE,10,5.411600e+04
F6,DE,11,3.333200e+04
F6,DE,12,5.655800e+04
F6,DE,13,6.097300e+04
F6,DE,14,4.925000e+04
F6,DE,15,4.942600e+04
F6,DE,16,4.647800e+04
F6,DE,17,5.833500e+04
F6,DE,18,4.506800e+04
F6,DE,19,5.979400e+04
F6,DE,20,5.594700e+04
F6,L-SHADE,1,2.009000e+04
F6,L-SHADE,2,2.118400e+04
F6,L-SHADE,3,2.361800e+04
F6,L-SHADE,4,2.666600e+04
F6,L-SHADE,5,2.346300e+04
F6,L-SHADE,6,1.715800e+04
F6,L-SHADE,7,2.211200e+04
F6,L-SHADE,8,2.099100e+04
F6,L-SHADE,9,2.432000e+04
F6,L-SHADE,10,1.745100e+04
F6,L-SHADE,11,1.871400e+04
F6,L-SHADE,12,2.307200e+04
F6,L-SHADE,13,1.960600e+04
F6,L-SHADE,14,2.273300e+04
F6,L-SHADE,15,2.479100e+04
F6,L-SHADE,16,1.728400e+04
F6,L-SHADE,17,2.703200e+04
F6,L-SHADE,18,2.433500e+04
F6,L-SHADE,19,2.583100e+04
F6,L-SHADE,20,1.981100e+04
F6,GWO,1,4.955000e+03
F6,GWO,2,7.872000e+03
F6,GWO,3,3.480000e+03
F6,GWO,4,6.835000e+03
F6,GWO,5,7.030000e+03
F6,GWO,6,5.400000e+03
F6,GWO,7,4.104000e+03
F6,GWO,8,6.435000e+03
F6,GWO,9,5.466000e+03
F6,GWO,10,4.923000e+03
F6,GWO,11,9.599000e+03
F6,GWO,12,8.463000e+03
F6,GWO,13,5.066000e+03
F6,GWO,14,5.581000e+03
F6,GWO,15,4.449000e+03
F6,GWO,16,3.216000e+03
F6,GWO,17,5.350000e+03
F6,GWO,18,3.039000e+03
F6,GWO,19,4.623000e+03
F6,GWO,20,4.835000e+03
F6,WOA,1,1.970000e+02
F6,WOA,2,4.400000e+01
F6,WOA,3,1.780000e+02
F6,WOA,4,1.160000e+02
F6,WOA,5,1.710000e+02
F6,WOA,6,3.790000e+02
F6,WOA,7,8.100000e+01
F6,WOA,8,1.090000e+02
F6,WOA,9,8.700000e+01
F6,WOA,10,2.020000e+02
F6,WOA,11,3.120000e+02
F6,WOA,12,2.000000e+00
F6,WOA,13,5.700000e+01
F6,WOA,14,1.410000e+02
F6,WOA,15,2.920000e+02
F6,WOA,16,1.370000e+02
F6,WOA,17,1.000000e+00
F6,WOA,18,7.520000e+02
F6,WOA,19,7.200000e+01
F6,WOA,20,1.920000e+02
F6,TPE,1,6.370600e+04
F6,TPE,2,6.026600e+04
F6,TPE,3,5.853200e+04
F6,TPE,4,6.812200e+04
F6,TPE,5,5.958100e+04
F6,TPE,6,5.791500e+04
F6,TPE,7,6.200500e+04
F6,TPE,8,6.244500e+04
F6,TPE,9,6.108100e+04
F6,TPE,10,5.199900e+04
F6,TPE,11,5.693200e+04
F6,TPE,12,6.322300e+04
F6,TPE,13,6.847700e+04
F6,TPE,14,6.939500e+04
F6,TPE,15,5.580800e+04
F6,TPE,16,7.262300e+04
F6,TPE,17,6.556500e+04
F6,TPE,18,6.254000e+04
F6,TPE,19,5.397300e+04
F6,TPE,20,6.662600e+04
F7,IFPOA-X,1,1.994172e-01
F7,IFPOA-X,2,7.480447e-02
F7,IFPOA-X,3,1.069059e-01
F7,IFPOA-X,4,2.600164e-02
F7,IFPOA-X,5,1.114278e-01
F7,IFPOA-X,6,1.683241e-01
F7,IFPOA-X,7,3.979890e-02
F7,IFPOA-X,8,7.902236e-02
F7,IFPOA-X,9,3.864492e-02
F7,IFPOA-X,10,7.170680e-02
F7,IFPOA-X,11,3.973052e-02
F7,IFPOA-X,12,4.960959e-02
F7,IFPOA-X,13,1.404298e-01
F7,IFPOA-X,14,2.444157e-02
F7,IFPOA-X,15,2.284534e-01
F7,IFPOA-X,16,3.474189e-02
F7,IFPOA-X,17,1.390541e-01
F7,IFPOA-X,18,7.051151e-02
F7,IFPOA-X,19,1.482817e-01
F7,IFPOA-X,20,7.996832e-03
F7,FPA,1,5.614582e+00
F7,FPA,2,5.373817e+00
F7,FPA,3,3.452432e+00
F7,FPA,4,2.741281e+00
F7,FPA,5,1.027457e+00
F7,FPA,6,4.523483e+00
F7,FPA,7,5.289059e+00
F7,FPA,8,2.822683e+00
F7,FPA,9,2.650432e+00
F7,FPA,10,4.838201e+00
F7,FPA,11,2.823832e+00
F7,FPA,12,4.933713e+00
F7,FPA,13,3.051312e+00
F7,FPA,14,4.293970e+00
F7,FPA,15,6.165746e+00
F7,FPA,16,2.619613e+00
F7,FPA,17,5.459144e+00
F7,FPA,18,4.191478e+00
F7,FPA,19,6.372443e+00
F7,FPA,20,2.928230e+00
F7,PSO,1,2.556049e+00
F7,PSO,2,3.113132e+00
F7,PSO,3,2.281851e+00
F7,PSO,4,3.029983e+00
F7,PSO,5,2.399991e+00
F7,PSO,6,1.940994e+00
F7,PSO,7,2.399420e+00
F7,PSO,8,1.212989e+00
F7,PSO,9,1.120664e+00
F7,PSO,10,3.059466e+00
F7,PSO,11,2.319013e+00
F7,PSO,12,4.305466e+00
F7,PSO,13,3.284093e+00
F7,PSO,14,6.207811e+00
F7,PSO,15,3.195205e+00
F7,PSO,16,1.507769e+00
F7,PSO,17,2.338641e+00
F7,PSO,18,2.178250e+00
F7,PSO,19,2.272659e+00
F7,PSO,20,1.816023e+00
F7,DE,1,8.761741e+01
F7,DE,2,8.131493e+01
F7,DE,3,7.839062e+01
F7,DE,4,6.142379e+01
F7,DE,5,1.341512e+02
F7,DE,6,1.053183e+02
F7,DE,7,1.119512e+02
F7,DE,8,4.460261e+01
F7,DE,9,1.269490e+02
F7,DE,10,6.044023e+01
F7,DE,11,4.309896e+01
F7,DE,12,8.137852e+01
F7,DE,13,1.337308e+02
F7,DE,14,9.555825e+01
F7,DE,15,9.183860e+01
F7,DE,16,9.412586e+01
F7,DE,17,8.836900e+01
F7,DE,18,8.840726e+01
F7,DE,19,6.483337e+01
F7,DE,20,6.454979e+01
F7,L-SHADE,1,2.258882e+01
F7,L-SHADE,2,1.451271e+01
F7,L-SHADE,3,2.973063e+01
F7,L-SHADE,4,1.526986e+01
F7,L-SHADE,5,2.259404e+01
F7,L-SHADE,6,1.209887e+01
F7,L-SHADE,7,2.946022e+01
F7,L-SHADE,8,1.885076e+01
F7,L-SHADE,9,2.399347e+01
F7,L-SHADE,10,2.296470e+01
F7,L-SHADE,11,1.065089e+01
F7,L-SHADE,12,1.653082e+01
F7,L-SHADE,13,2.067263e+01
F7,L-SHADE,14,2.912972e+01
F7,L-SHADE,15,2.833364e+01
F7,L-SHADE,16,1.721587e+01
F7,L-SHADE,17,2.752667e+01
F7,L-SHADE,18,2.250649e+01
F7,L-SHADE,19,1.645618e+01
F7,L-SHADE,20,2.171129e+01
F7,GWO,1,1.459712e+00
F7,GWO,2,1.934262e+00
F7,GWO,3,2.573972e+00
F7,GWO,4,3.195934e+00
F7,GWO,5,2.251493e+00
F7,GWO,6,1.765805e+00
F7,GWO,7,2.155938e+00
F7,GWO,8,2.330216e+00
F7,GWO,9,2.303788e+00
F7,GWO,10,2.501325e+00
F7,GWO,11,2.573598e+00
F7,GWO,12,1.421183e+00
F7,GWO,13,1.761105e+00
F7,GWO,14,1.463464e+00
F7,GWO,15,5.301795e+00
F7,GWO,16,2.144156e+00
F7,GWO,17,1.763487e+00
F7,GWO,18,3.595363e+00
F7,GWO,19,2.193035e+00
F7,GWO,20,2.544356e+00
F7,WOA,1,1.272965e+00
F7,WOA,2,2.608310e-02
F7,WOA,3,1.018239e-01
F7,WOA,4,7.756763e-02
F7,WOA,5,3.716427e-02
F7,WOA,6,3.385567e+00
F7,WOA,7,1.921754e+01
F7,WOA,8,3.404576e-01
F7,WOA,9,2.097826e-01
F7,WOA,10,2.678320e-01
F7,WOA,11,3.460539e-02
F7,WOA,12,8.364218e-02
F7,WOA,13,2.593873e-01
F7,WOA,14,1.464662e+00
F7,WOA,15,5.016305e-01
F7,WOA,16,1.119905e-01
F7,WOA,17,1.878220e-01
F7,WOA,18,3.748347e-01
F7,WOA,19,4.615044e-02
F7,WOA,20,2.724573e-01
F7,TPE,1,8.126059e+01
F7,TPE,2,9.827836e+01
F7,TPE,3,9.202125e+01
F7,TPE,4,1.095931e+02
F7,TPE,5,1.445268e+02
F7,TPE,6,9.887745e+01
F7,TPE,7,1.368076e+02
F7,TPE,8,9.712314e+01
F7,TPE,9,1.347885e+02
F7,TPE,10,1.166159e+02
F7,TPE,11,8.682941e+01
F7,TPE,12,1.243333e+02
F7,TPE,13,1.246588e+02
F7,TPE,14,1.345627e+02
F7,TPE,15,1.109899e+02
F7,TPE,16,1.159979e+02
F7,TPE,17,1.137154e+02
F7,TPE,18,8.135903e+01
F7,TPE,19,1.222157e+02
F7,TPE,20,1.422157e+02
F8,IFPOA-X,1,1.541462e+04
F8,IFPOA-X,2,1.608023e+04
F8,IFPOA-X,3,1.585522e+04
F8,IFPOA-X,4,1.554300e+04
F8,IFPOA-X,5,1.581934e+04
F8,IFPOA-X,6,1.628724e+04
F8,IFPOA-X,7,1.641289e+04
F8,IFPOA-X,8,1.524594e+04
F8,IFPOA-X,9,1.608203e+04
F8,IFPOA-X,10,1.613748e+04
F8,IFPOA-X,11,1.593942e+04
F8,IFPOA-X,12,1.555852e+04
F8,IFPOA-X,13,1.637874e+04
F8,IFPOA-X,14,1.593285e+04
F8,IFPOA-X,15,1.612313e+04
F8,IFPOA-X,16,1.604781e+04
F8,IFPOA-X,17,1.571771e+04
F8,IFPOA-X,18,1.598964e+04
F8,IFPOA-X,19,1.604044e+04
F8,IFPOA-X,20,1.490956e+04
F8,FPA,1,1.754591e+04
F8,FPA,2,1.672174e+04
F8,FPA,3,1.765721e+04
F8,FPA,4,1.814392e+04
F8,FPA,5,1.714344e+04
F8,FPA,6,1.724303e+04
F8,FPA,7,1.640407e+04
F8,FPA,8,1.559812e+04
F8,FPA,9,1.766827e+04
F8,FPA,10,1.717239e+04
F8,FPA,11,1.642683e+04
F8,FPA,12,1.716496e+04
F8,FPA,13,1.665875e+04
F8,FPA,14,1.712049e+04
F8,FPA,15,1.582349e+04
F8,FPA,16,1.742911e+04
F8,FPA,17,1.618199e+04
F8,FPA,18,1.760625e+04
F8,FPA,19,1.728745e+04
F8,FPA,20,1.587496e+04
F8,PSO,1,1.484388e+04
F8,PSO,2,1.492266e+04
F8,PSO,3,1.625523e+04
F8,PSO,4,1.562818e+04
F8,PSO,5,1.491214e+04
F8,PSO,6,1.618510e+04
F8,PSO,7,1.471572e+04
F8,PSO,8,1.631859e+04
F8,PSO,9,1.478766e+04
F8,PSO,10,1.559470e+04
F8,PSO,11,1.540834e+04
F8,PSO,12,1.535380e+04
F8,PSO,13,1.490758e+04
F8,PSO,14,1.618236e+04
F8,PSO,15,1.473934e+04
F8,PSO,16,1.645346e+04
F8,PSO,17,1.446223e+04
F8,PSO,18,1.523665e+04
F8,PSO,19,1.546148e+04
F8,PSO,20,1.637154e+04
F8,DE,1,1.481007e+04
F8,DE,2,1.347714e+04
F8,DE,3,1.486439e+04
F8,DE,4,1.290037e+04
F8,DE,5,1.164160e+04
F8,DE,6,1.452961e+04
F8,DE,7,1.551389e+04
F8,DE,8,1.269632e+04
F8,DE,9,1.406028e+04
F8,DE,10,1.382488e+04
F8,DE,11,1.514551e+04
F8,DE,12,1.439081e+04
F8,DE,13,1.468675e+04
F8,DE,14,1.461451e+04
F8,DE,15,1.348269e+04
F8,DE,16,1.543465e+04
F8,DE,17,1.291968e+04
F8,DE,18,1.432362e+04
F8,DE,19,1.483347e+04
F8,DE,20,1.446540e+04
F8,L-SHADE,1,1.608414e+04
F8,L-SHADE,2,1.611835e+04
F8,L-SHADE,3,1.662740e+04
F8,L-SHADE,4,1.723996e+04
F8,L-SHADE,5,1.621591e+04
F8,L-SHADE,6,1.660307e+04
F8,L-SHADE,7,1.639216e+04
F8,L-SHADE,8,1.678262e+04
F8,L-SHADE,9,1.562356e+04
F8,L-SHADE,10,1.596594e+04
F8,L-SHADE,11,1.672388e+04
F8,L-SHADE,12,1.688788e+04
F8,L-SHADE,13,1.652993e+04
F8,L-SHADE,14,1.638135e+04
F8,L-SHADE,15,1.668311e+04
F8,L-SHADE,16,1.667888e+04
F8,L-SHADE,17,1.605634e+04
F8,L-SHADE,18,1.676872e+04
F8,L-SHADE,19,1.619979e+04
F8,L-SHADE,20,1.594677e+04
F8,GWO,1,1.771760e+04
F8,GWO,2,1.716187e+04
F8,GWO,3,1.720239e+04
F8,GWO,4,1.516384e+04
F8,GWO,5,1.730867e+04
F8,GWO,6,1.712833e+04
F8,GWO,7,1.801455e+04
F8,GWO,8,1.796490e+04
F8,GWO,9,1.733990e+04
F8,GWO,10,1.727941e+04
F8,GWO,11,1.722229e+04
F8,GWO,12,1.777478e+04
F8,GWO,13,1.558577e+04
F8,GWO,14,1.700341e+04
F8,GWO,15,1.592110e+04
F8,GWO,16,1.672778e+04
F8,GWO,17,1.693885e+04
F8,GWO,18,1.552071e+04
F8,GWO,19,1.734650e+04
F8,GWO,20,1.763735e+04
F8,WOA,1,6.784880e+03
F8,WOA,2,7.155308e+03
F8,WOA,3,2.724199e+02
F8,WOA,4,5.923111e+03
F8,WOA,5,6.135931e+03
F8,WOA,6,6.911269e+03
F8,WOA,7,7.031977e+03
F8,WOA,8,6.185692e+03
F8,WOA,9,6.407463e+03
F8,WOA,10,5.921917e+03
F8,WOA,11,6.610466e+03
F8,WOA,12,6.287984e+03
F8,WOA,13,7.320363e+03
F8,WOA,14,6.305761e+03
F8,WOA,15,6.100530e+03
F8,WOA,16,6.763619e+03
F8,WOA,17,7.333860e+03
F8,WOA,18,8.320730e+03
F8,WOA,19,5.946192e+03
F8,WOA,20,6.110931e+03
F8,TPE,1,1.494405e+04
F8,TPE,2,1.425975e+04
F8,TPE,3,1.460315e+04
F8,TPE,4,1.502492e+04
F8,TPE,5,1.460932e+04
F8,TPE,6,1.471122e+04
F8,TPE,7,1.288617e+04
F8,TPE,8,1.449052e+04
F8,TPE,9,1.389891e+04
F8,TPE,10,1.478366e+04
F8,TPE,11,1.484189e+04
F8,TPE,12,1.501929e+04
F8,TPE,13,1.383299e+04
F8,TPE,14,1.474339e+04
F8,TPE,15,1.405791e+04
F8,TPE,16,1.470251e+04
F8,TPE,17,1.330950e+04
F8,TPE,18,1.311305e+04
F8,TPE,19,1.365563e+04
F8,TPE,20,1.482831e+04
F9,IFPOA-X,1,6.070168e-01
F9,IFPOA-X,2,2.136349e+00
F9,IFPOA-X,3,1.449525e+00
F9,IFPOA-X,4,9.109126e-03
F9,IFPOA-X,5,2.201124e-01
F9,IFPOA-X,6,5.505025e-05
F9,IFPOA-X,7,6.350799e-03
F9,IFPOA-X,8,1.001359e-02
F9,IFPOA-X,9,3.718944e+01
F9,IFPOA-X,10,6.218001e+00
F9,IFPOA-X,11,6.066485e+00
F9,IFPOA-X,12,7.514722e-03
F9,IFPOA-X,13,1.572122e-03
F9,IFPOA-X,14,8.924578e+00
F9,IFPOA-X,15,1.110938e-03
F9,IFPOA-X,16,3.161421e+00
F9,IFPOA-X,17,3.624496e-01
F9,IFPOA-X,18,7.048850e-02
F9,IFPOA-X,19,3.810083e+00
F9,IFPOA-X,20,1.906053e+01
F9,FPA,1,4.327655e+02
F9,FPA,2,4.173127e+02
F9,FPA,3,4.384417e+02
F9,FPA,4,3.828320e+02
F9,FPA,5,4.601394e+02
F9,FPA,6,4.359496e+02
F9,FPA,7,4.269802e+02
F9,FPA,8,3.797098e+02
F9,FPA,9,4.194173e+02
F9,FPA,10,4.712034e+02
F9,FPA,11,3.807788e+02
F9,FPA,12,4.472037e+02
F9,FPA,13,4.265292e+02
F9,FPA,14,4.150461e+02
F9,FPA,15,4.167680e+02
F9,FPA,16,3.941105e+02
F9,FPA,17,4.372580e+02
F9,FPA,18,3.706575e+02
F9,FPA,19,3.892482e+02
F9,FPA,20,4.073430e+02
F9,PSO,1,3.251628e+02
F9,PSO,2,3.361599e+02
F9,PSO,3,3.588202e+02
F9,PSO,4,3.286745e+02
F9,PSO,5,3.599779e+02
F9,PSO,6,3.494991e+02
F9,PSO,7,3.913432e+02
F9,PSO,8,4.374541e+02
F9,PSO,9,3.489559e+02
F9,PSO,10,4.353016e+02
F9,PSO,11,3.633454e+02
F9,PSO,12,4.523531e+02
F9,PSO,13,3.641292e+02
F9,PSO,14,4.334530e+02
F9,PSO,15,3.206010e+02
F9,PSO,16,3.899041e+02
F9,PSO,17,3.512713e+02
F9,PSO,18,4.237278e+02
F9,PSO,19,4.247924e+02
F9,PSO,20,4.056636e+02
F9,DE,1,5.720098e+02
F9,DE,2,4.318704e+02
F9,DE,3,4.368197e+02
F9,DE,4,4.670643e+02
F9,DE,5,4.892224e+02
F9,DE,6,5.012050e+02
F9,DE,7,5.345706e+02
F9,DE,8,5.303478e+02
F9,DE,9,5.022826e+02
F9,DE,10,4.810987e+02
F9,DE,11,5.209631e+02
F9,DE,12,4.753227e+02
F9,DE,13,4.984590e+02
F9,DE,14,5.744848e+02
F9,DE,15,4.264040e+02
F9,DE,16,4.822793e+02
F9,DE,17,4.826501e+02
F9,DE,18,5.089273e+02
F9,DE,19,5.677709e+02
F9,DE,20,4.741481e+02
F9,L-SHADE,1,4.954938e+02
F9,L-SHADE,2,5.053202e+02
F9,L-SHADE,3,5.211173e+02
F9,L-SHADE,4,4.759694e+02
F9,L-SHADE,5,4.820739e+02
F9,L-SHADE,6,4.902685e+02
F9,L-SHADE,7,5.223052e+02
F9,L-SHADE,8,4.921835e+02
F9,L-SHADE,9,4.768691e+02
F9,L-SHADE,10,5.228994e+02
F9,L-SHADE,11,4.916807e+02
F9,L-SHADE,12,5.093625e+02
F9,L-SHADE,13,4.713086e+02
F9,L-SHADE,14,4.308853e+02
F9,L-SHADE,15,5.150735e+02
F9,L-SHADE,16,4.923914e+02
F9,L-SHADE,17,5.436183e+02
F9,L-SHADE,18,5.128672e+02
F9,L-SHADE,19,4.881839e+02
F9,L-SHADE,20,4.665857e+02
F9,GWO,1,4.869295e+02
F9,GWO,2,4.357437e+02
F9,GWO,3,4.477117e+02
F9,GWO,4,5.128981e+02
F9,GWO,5,4.928746e+02
F9,GWO,6,3.888263e+02
F9,GWO,7,5.454203e+02
F9,GWO,8,5.065729e+02
F9,GWO,9,3.965339e+02
F9,GWO,10,3.168992e+02
F9,GWO,11,4.720158e+02
F9,GWO,12,3.580317e+02
F9,GWO,13,3.795467e+02
F9,GWO,14,4.757148e+02
F9,GWO,15,3.082513e+02
F9,GWO,16,4.743166e+02
F9,GWO,17,3.746641e+02
F9,GWO,18,4.687191e+02
F9,GWO,19,2.533046e+02
F9,GWO,20,4.076106e+02
F9,WOA,1,2.252393e+02
F9,WOA,2,5.513820e+02
F9,WOA,3,1.505120e+01
F9,WOA,4,5.015249e+02
F9,WOA,5,1.958565e+00
F9,WOA,6,6.595963e+02
F9,WOA,7,7.813330e+00
F9,WOA,8,5.667589e+02
F9,WOA,9,1.270980e+02
F9,WOA,10,4.431260e+02
F9,WOA,11,2.485822e+01
F9,WOA,12,1.562982e-01
F9,WOA,13,3.402604e+02
F9,WOA,14,2.627892e+01
F9,WOA,15,4.883857e+02
F9,WOA,16,1.384149e+01
F9,WOA,17,5.119571e+02
F9,WOA,18,2.553831e+02
F9,WOA,19,1.989529e+02
F9,WOA,20,8.652211e-01
F9,TPE,1,5.386146e+02
F9,TPE,2,5.649905e+02
F9,TPE,3,5.576284e+02
F9,TPE,4,5.989376e+02
F9,TPE,5,5.161445e+02
F9,TPE,6,5.224163e+02
F9,TPE,7,6.140377e+02
F9,TPE,8,5.166008e+02
F9,TPE,9,5.913594e+02
F9,TPE,10,5.699907e+02
F9,TPE,11,5.487773e+02
F9,TPE,12,5.890747e+02
F9,TPE,13,5.679515e+02
F9,TPE,14,5.715382e+02
F9,TPE,15,6.048285e+02
F9,TPE,16,5.888379e+02
F9,TPE,17,6.067888e+02
F9,TPE,18,5.324896e+02
F9,TPE,19,5.471535e+02
F9,TPE,20,6.083717e+02
F10,IFPOA-X,1,3.342143e-01
F10,IFPOA-X,2,1.272445e+00
F10,IFPOA-X,3,7.746878e-01
F10,IFPOA-X,4,2.188491e-01
F10,IFPOA-X,5,2.493723e-01
F10,IFPOA-X,6,3.061682e-01
F10,IFPOA-X,7,8.091637e-01
F10,IFPOA-X,8,6.777374e-01
F10,IFPOA-X,9,1.780384e+00
F10,IFPOA-X,10,2.350083e+00
F10,IFPOA-X,11,3.211724e-02
F10,IFPOA-X,12,5.780848e-01
F10,IFPOA-X,13,1.054838e-01
F10,IFPOA-X,14,3.936381e-01
F10,IFPOA-X,15,5.919785e-01
F10,IFPOA-X,16,6.559026e-01
F10,IFPOA-X,17,3.114277e-02
F10,IFPOA-X,18,1.194793e+00
F10,IFPOA-X,19,2.736102e-01
F10,IFPOA-X,20,1.320258e-01
F10,FPA,1,1.450492e+01
F10,FPA,2,1.455440e+01
F10,FPA,3,1.395427e+01
F10,FPA,4,1.368830e+01
F10,FPA,5,1.215266e+01
F10,FPA,6,1.405021e+01
F10,FPA,7,1.368437e+01
F10,FPA,8,1.308953e+01
F10,FPA,9,1.450972e+01
F10,FPA,10,1.296495e+01
F10,FPA,11,1.387429e+01
F10,FPA,12,1.322834e+01
F10,FPA,13,1.281748e+01
F10,FPA,14,1.279974e+01
F10,FPA,15,1.395252e+01
F10,FPA,16,1.313153e+01
F10,FPA,17,1.515136e+01
F10,FPA,18,1.465378e+01
F10,FPA,19,1.268885e+01
F10,FPA,20,1.288588e+01
F10,PSO,1,1.266912e+01
F10,PSO,2,1.371984e+01
F10,PSO,3,1.208831e+01
F10,PSO,4,1.290790e+01
F10,PSO,5,1.291079e+01
F10,PSO,6,1.247427e+01
F10,PSO,7,1.404222e+01
F10,PSO,8,1.222002e+01
F10,PSO,9,1.163744e+01
F10,PSO,10,1.276682e+01
F10,PSO,11,1.373383e+01
F10,PSO,12,1.277240e+01
F10,PSO,13,1.342785e+01
F10,PSO,14,1.461701e+01
F10,PSO,15,1.290009e+01
F10,PSO,16,1.362980e+01
F10,PSO,17,1.340186e+01
F10,PSO,18,1.312045e+01
F10,PSO,19,1.432338e+01
F10,PSO,20,1.184596e+01
F10,DE,1,1.945321e+01
F10,DE,2,1.897438e+01
F10,DE,3,1.931200e+01
F10,DE,4,1.918522e+01
F10,DE,5,1.883625e+01
F10,DE,6,1.884724e+01
F10,DE,7,1.906466e+01
F10,DE,8,1.928719e+01
F10,DE,9,1.871561e+01
F10,DE,10,1.928763e+01
F10,DE,11,1.907319e+01
F10,DE,12,1.948749e+01
F10,DE,13,1.918770e+01
F10,DE,14,1.963362e+01
F10,DE,15,1.899563e+01
F10,DE,16,1.843788e+01
F10,DE,17,1.892145e+01
F10,DE,18,1.957065e+01
F10,DE,19,1.895632e+01
F10,DE,20,1.967753e+01
F10,L-SHADE,1,1.708921e+01
F10,L-SHADE,2,1.682027e+01
F10,L-SHADE,3,1.607568e+01
F10,L-SHADE,4,1.753546e+01
F10,L-SHADE,5,1.679140e+01
F10,L-SHADE,6,1.664274e+01
F10,L-SHADE,7,1.669728e+01
F10,L-SHADE,8,1.786653e+01
F10,L-SHADE,9,1.690705e+01
F10,L-SHADE,10,1.711064e+01
F10,L-SHADE,11,1.657591e+01
F10,L-SHADE,12,1.752171e+01
F10,L-SHADE,13,1.610669e+01
F10,L-SHADE,14,1.761545e+01
F10,L-SHADE,15,1.726612e+01
F10,L-SHADE,16,1.729843e+01
F10,L-SHADE,17,1.647480e+01
F10,L-SHADE,18,1.745587e+01
F10,L-SHADE,19,1.710129e+01
F10,L-SHADE,20,1.599635e+01
F10,GWO,1,1.082690e+01
F10,GWO,2,1.172559e+01
F10,GWO,3,1.115410e+01
F10,GWO,4,1.178602e+01
F10,GWO,5,1.112081e+01
F10,GWO,6,1.266810e+01
F10,GWO,7,1.172595e+01
F10,GWO,8,1.075456e+01
F10,GWO,9,9.711331e+00
F10,GWO,10,1.260237e+01
F10,GWO,11,1.177254e+01
F10,GWO,12,1.045501e+01
F10,GWO,13,1.250169e+01
F10,GWO,14,1.193582e+01
F10,GWO,15,1.245834e+01
F10,GWO,16,1.112305e+01
F10,GWO,17,1.055983e+01
F10,GWO,18,1.333876e+01
F10,GWO,19,1.187321e+01
F10,GWO,20,9.453378e+00
F10,WOA,1,3.434266e+00
F10,WOA,2,3.204592e+00
F10,WOA,3,3.891684e+00
F10,WOA,4,3.080619e-06
F10,WOA,5,4.768756e+00
F10,WOA,6,1.620487e+00
F10,WOA,7,2.373874e+00
F10,WOA,8,3.595186e+00
F10,WOA,9,1.156177e-04
F10,WOA,10,2.013737e+00
F10,WOA,11,2.598879e-02
