Function,Algorithm,Run,Best
F2,GWO,4,2.596358e+01
F2,GWO,5,2.183018e+01
F2,GWO,6,1.130959e+01
F2,GWO,7,1.070274e+01
F2,GWO,8,1.446244e+01
F2,GWO,9,1.779223e+01
F2,GWO,10,1.324323e+01
F2,GWO,11,1.731295e+01
F2,GWO,12,1.836623e+01
F2,GWO,13,1.973026e+01
F2,GWO,14,1.672227e+01
F2,GWO,15,1.695562e+01
F2,GWO,16,1.635829e+01
F2,GWO,17,2.384147e+01
F2,GWO,18,2.301928e+01
F2,GWO,19,1.351328e+01
F2,GWO,20,1.247171e+01
F2,WOA,1,7.493723e-01
F2,WOA,2,5.648905e-01
F2,WOA,3,7.543307e-01
F2,WOA,4,3.734679e-01
F2,WOA,5,1.595709e+00
F2,WOA,6,8.138758e-01
F2,WOA,7,1.200268e+00
F2,WOA,8,7.265836e-01
F2,WOA,9,3.558994e-01
F2,WOA,10,1.400449e+00
F2,WOA,11,1.345138e+00
F2,WOA,12,1.292112e+00
F2,WOA,13,2.128353e+00
F2,WOA,14,3.042858e+00
F2,WOA,15,1.481102e+00
F2,WOA,16,9.747736e-01
F2,WOA,17,1.092621e+00
F2,WOA,18,7.988318e-01
F2,WOA,19,5.625780e+00
F2,WOA,20,8.817132e-01
F2,TPE,1,7.359936e+01
F2,TPE,2,8.194257e+01
F2,TPE,3,7.624390e+01
F2,TPE,4,6.754360e+01
F2,TPE,5,9.462395e+01
F2,TPE,6,9.010544e+01
F2,TPE,7,1.169046e+02
F2,TPE,8,1.229211e+02
F2,TPE,9,6.875735e+01
F2,TPE,10,8.431645e+01
F2,TPE,11,9.581959e+01
F2,TPE,12,1.081287e+02
F2,TPE,13,7.955337e+01
F2,TPE,14,7.637437e+01
F2,TPE,15,1.247959e+02
F2,TPE,16,8.938642e+01
F2,TPE,17,7.527210e+01
F2,TPE,18,7.011720e+01
F2,TPE,19,8.290444e+01
F2,TPE,20,6.393432e+01
F3,IFPOA-X,1,2.336886e+03
F3,IFPOA-X,2,1.044056e+03
F3,IFPOA-X,3,1.320714e+02
F3,IFPOA-X,4,9.492652e+02
F3,IFPOA-X,5,2.009376e-01
F3,IFPOA-X,6,1.023453e+03
F3,IFPOA-X,7,1.352911e-04
F3,IFPOA-X,8,2.894568e+02
F3,IFPOA-X,9,7.222552e+01
F3,IFPOA-X,10,1.001822e-01
F3,IFPOA-X,11,1.693212e+04
F3,IFPOA-X,12,1.370664e+03
F3,IFPOA-X,13,2.614497e+01
F3,IFPOA-X,14,1.997212e+02
F3,IFPOA-X,15,7.202898e+02
F3,IFPOA-X,16,2.908562e+03
F3,IFPOA-X,17,4.190707e+03
F3,IFPOA-X,18,1.679193e+03
F3,IFPOA-X,19,1.232333e+03
F3,IFPOA-X,20,5.822195e+03
F3,FPA,1,1.548863e+04
F3,FPA,2,1.377941e+04
F3,FPA,3,2.069208e+04
F3,FPA,4,9.455906e+03
F3,FPA,5,1.477185e+04
F3,FPA,6,2.231978e+04
F3,FPA,7,1.460290e+04
F3,FPA,8,2.043517e+04
F3,FPA,9,6.512636e+03
F3,FPA,10,7.226734e+03
F3,FPA,11,1.090141e+04
F3,FPA,12,9.362499e+03
F3,FPA,13,1.412778e+04
F3,FPA,14,1.318964e+04
F3,FPA,15,1.606619e+04
F3,FPA,16,1.288147e+04
F3,FPA,17,1.659425e+04
F3,FPA,18,6.924069e+03
F3,FPA,19,1.002575e+04
F3,FPA,20,2.047104e+04
F3,PSO,1,2.601641e+04
F3,PSO,2,9.991352e+03
F3,PSO,3,1.323269e+04
F3,PSO,4,7.601985e+03
F3,PSO,5,1.255172e+04
F3,PSO,6,1.361572e+04
F3,PSO,7,1.842595e+04
F3,PSO,8,1.348580e+04
F3,PSO,9,1.308191e+04
F3,PSO,10,1.104962e+04
F3,PSO,11,9.070420e+03
F3,PSO,12,8.650448e+03
F3,PSO,13,6.621848e+03
F3,PSO,14,6.049502e+03
F3,PSO,15,1.087153e+04
F3,PSO,16,1.290928e+04
F3,PSO,17,1.895988e+04
F3,PSO,18,6.816031e+03
F3,PSO,19,1.056103e+04
F3,PSO,20,1.371393e+04
F3,DE,1,3.053848e+04
F3,DE,2,2.308528e+04
F3,DE,3,2.569877e+04
F3,DE,4,3.145683e+04
F3,DE,5,3.303671e+04
F3,DE,6,3.218996e+04
F3,DE,7,4.218985e+04
F3,DE,8,4.235263e+04
F3,DE,9,4.919760e+04
F3,DE,10,6.367461e+04
F3,DE,11,2.858369e+04
F3,DE,12,3.385934e+04
F3,DE,13,4.637080e+04
F3,DE,14,3.096001e+04
F3,DE,15,3.708715e+04
F3,DE,16,2.683954e+04
F3,DE,17,2.863661e+04
F3,DE,18,3.645815e+04
F3,DE,19,3.306190e+04
F3,DE,20,4.081586e+04
F3,L-SHADE,1,2.748687e+04
F3,L-SHADE,2,3.268658e+04
F3,L-SHADE,3,3.631199e+04
F3,L-SHADE,4,3.335232e+04
F3,L-SHADE,5,3.185374e+04
F3,L-SHADE,6,4.079328e+04
F3,L-SHADE,7,5.377952e+04
F3,L-SHADE,8,2.953273e+04
F3,L-SHADE,9,3.894868e+04
F3,L-SHADE,10,2.748730e+04
F3,L-SHADE,11,2.729477e+04
F3,L-SHADE,12,3.909187e+04
F3,L-SHADE,13,3.762462e+04
F3,L-SHADE,14,4.799034e+04
F3,L-SHADE,15,4.267393e+04
F3,L-SHADE,16,3.558805e+04
F3,L-SHADE,17,4.582175e+04
F3,L-SHADE,18,3.676667e+04
F3,L-SHADE,19,4.341613e+04
F3,L-SHADE,20,3.828770e+04
F3,GWO,1,1.575921e+04
F3,GWO,2,6.677929e+03
F3,GWO,3,1.717477e+04
F3,GWO,4,2.277005e+04
F3,GWO,5,1.468714e+04
F3,GWO,6,1.039145e+04
F3,GWO,7,1.253964e+04
F3,GWO,8,1.277811e+04
F3,GWO,9,1.990792e+04
F3,GWO,10,1.070836e+04
F3,GWO,11,6.106426e+03
F3,GWO,12,1.757751e+04
F3,GWO,13,1.404897e+04
F3,GWO,14,9.260505e+03
F3,GWO,15,1.030834e+04
F3,GWO,16,1.055340e+04
F3,GWO,17,2.062185e+04
F3,GWO,18,1.365517e+04
F3,GWO,19,1.254138e+04
F3,GWO,20,1.101691e+04
F3,WOA,1,5.990105e+04
F3,WOA,2,5.163974e+04
F3,WOA,3,1.656261e+05
F3,WOA,4,1.903872e+05
F3,WOA,5,1.216358e+05
F3,WOA,6,5.365941e+04
F3,WOA,7,1.278819e+05
F3,WOA,8,9.076792e+04
F3,WOA,9,1.713473e+05
F3,WOA,10,1.022255e+05
F3,WOA,11,8.163509e+04
F3,WOA,12,1.698610e+05
F3,WOA,13,1.546626e+05
F3,WOA,14,1.551070e+05
F3,WOA,15,8.177710e+04
F3,WOA,16,1.043520e+05
F3,WOA,17,1.474322e+05
F3,WOA,18,9.082956e+04
F3,WOA,19,9.680357e+04
F3,WOA,20,1.083638e+05
F3,TPE,1,4.021793e+04
F3,TPE,2,4.731554e+04
F3,TPE,3,3.811965e+04
F3,TPE,4,4.674154e+04
F3,TPE,5,5.185557e+04
F3,TPE,6,4.065765e+04
F3,TPE,7,5.083455e+04
F3,TPE,8,4.313332e+04
F3,TPE,9,2.895961e+04
F3,TPE,10,5.863591e+04
F3,TPE,11,3.091690e+04
F3,TPE,12,3.316925e+04
F3,TPE,13,3.984325e+04
F3,TPE,14,4.402652e+04
F3,TPE,15,3.581521e+04
F3,TPE,16,5.828435e+04
F3,TPE,17,2.125797e+04
F3,TPE,18,4.602367e+04
F3,TPE,19,4.193982e+04
F3,TPE,20,4.354954e+04
F4,IFPOA-X,1,1.329278e+00
F4,IFPOA-X,2,8.952560e-01
F4,IFPOA-X,3,4.068534e+00
F4,IFPOA-X,4,3.661383e+00
F4,IFPOA-X,5,2.918563e+00
F4,IFPOA-X,6,1.448061e+00
F4,IFPOA-X,7,2.605664e+00
F4,IFPOA-X,8,3.784692e+00
F4,IFPOA-X,9,4.216550e+00
F4,IFPOA-X,10,2.219916e+00
F4,IFPOA-X,11,8.009866e+00
F4,IFPOA-X,12,2.382002e+00
F4,IFPOA-X,13,1.022429e+01
F4,IFPOA-X,14,4.270126e+00
F4,IFPOA-X,15,1.825003e+00
F4,IFPOA-X,16,5.243182e+00
F4,IFPOA-X,17,8.796084e+00
F4,IFPOA-X,18,9.094967e+00
F4,IFPOA-X,19,6.755881e+00
F4,IFPOA-X,20,7.797516e+00
F4,FPA,1,3.129310e+01
F4,FPA,2,3.311732e+01
F4,FPA,3,3.306741e+01
F4,FPA,4,2.161909e+01
F4,FPA,5,2.815702e+01
F4,FPA,6,3.402074e+01
F4,FPA,7,3.761050e+01
F4,FPA,8,3.024279e+01
F4,FPA,9,3.018916e+01
F4,FPA,10,2.885240e+01
F4,FPA,11,2.442207e+01
F4,FPA,12,3.154501e+01
F4,FPA,13,2.957531e+01
F4,FPA,14,3.195223e+01
F4,FPA,15,3.639301e+01
F4,FPA,16,1.687983e+01
F4,FPA,17,3.028017e+01
F4,FPA,18,2.529703e+01
F4,FPA,19,2.455046e+01
F4,FPA,20,2.039933e+01
F4,PSO,1,2.145178e+01
F4,PSO,2,2.161931e+01
F4,PSO,3,3.003673e+01
F4,PSO,4,2.964549e+01
F4,PSO,5,2.608864e+01
F4,PSO,6,2.609164e+01
F4,PSO,7,1.791913e+01
F4,PSO,8,2.677744e+01
F4,PSO,9,2.807909e+01
F4,PSO,10,2.945980e+01
F4,PSO,11,2.610342e+01
F4,PSO,12,1.750095e+01
F4,PSO,13,2.931155e+01
F4,PSO,14,2.236558e+01
F4,PSO,15,3.344720e+01
F4,PSO,16,2.387226e+01
F4,PSO,17,2.823274e+01
F4,PSO,18,2.482058e+01
F4,PSO,19,2.742500e+01
F4,PSO,20,2.708068e+01
F4,DE,1,5.913335e+01
F4,DE,2,6.768057e+01
F4,DE,3,5.653379e+01
F4,DE,4,6.245241e+01
F4,DE,5,6.863675e+01
F4,DE,6,6.126778e+01
F4,DE,7,6.901775e+01
F4,DE,8,6.647734e+01
F4,DE,9,5.962923e+01
F4,DE,10,6.034665e+01
F4,DE,11,6.066352e+01
F4,DE,12,6.310212e+01
F4,DE,13,6.834664e+01
F4,DE,14,6.520091e+01
F4,DE,15,6.098836e+01
F4,DE,16,6.219563e+01
F4,DE,17,5.873629e+01
F4,DE,18,6.634630e+01
F4,DE,19,6.416065e+01
F4,DE,20,6.756810e+01
F4,L-SHADE,1,5.223737e+01
F4,L-SHADE,2,6.380388e+01
F4,L-SHADE,3,5.367418e+01
F4,L-SHADE,4,6.072818e+01
F4,L-SHADE,5,5.109057e+01
F4,L-SHADE,6,5.558959e+01
F4,L-SHADE,7,5.570772e+01
F4,L-SHADE,8,4.606026e+01
F4,L-SHADE,9,5.131283e+01
F4,L-SHADE,10,5.598765e+01
F4,L-SHADE,11,5.797795e+01
F4,L-SHADE,12,4.625231e+01
F4,L-SHADE,13,5.289940e+01
F4,L-SHADE,14,4.809010e+01
F4,L-SHADE,15,5.639912e+01
F4,L-SHADE,16,5.500785e+01
F4,L-SHADE,17,5.261785e+01
F4,L-SHADE,18,5.917823e+01
F4,L-SHADE,19,6.012993e+01
F4,L-SHADE,20,5.297780e+01
F4,GWO,1,2.460997e+01
F4,GWO,2,2.785389e+01
F4,GWO,3,3.720294e+01
F4,GWO,4,4.001353e+01
F4,GWO,5,2.690957e+01
F4,GWO,6,3.124781e+01
F4,GWO,7,3.354342e+01
F4,GWO,8,2.997682e+01
F4,GWO,9,3.273128e+01
F4,GWO,10,2.819013e+01
F4,GWO,11,2.866428e+01
F4,GWO,12,3.750769e+01
F4,GWO,13,3.351885e+01
F4,GWO,14,3.285301e+01
F4,GWO,15,2.120395e+01
F4,GWO,16,2.158857e+01
F4,GWO,17,2.504483e+01
F4,GWO,18,3.922269e+01
F4,GWO,19,3.102973e+01
F4,GWO,20,3.129494e+01
F4,WOA,1,8.517534e+01
F4,WOA,2,8.011235e+01
F4,WOA,3,7.755124e+01
F4,WOA,4,7.952298e+01
F4,WOA,5,8.930065e+01
F4,WOA,6,8.481026e+01
F4,WOA,7,8.926029e+01
F4,WOA,8,8.576697e+01
F4,WOA,9,8.751369e+01
F4,WOA,10,8.545705e+01
F4,WOA,11,8.513546e+01
F4,WOA,12,7.620033e+01
F4,WOA,13,8.620011e+01
F4,WOA,14,7.058415e+01
F4,WOA,15,6.319212e+01
F4,WOA,16,8.275817e+01
F4,WOA,17,7.793459e+01
F4,WOA,18,8.230336e+01
F4,WOA,19,8.831093e+01
F4,WOA,20,8.420450e+01
F4,TPE,1,6.294866e+01
F4,TPE,2,6.325585e+01
F4,TPE,3,6.895718e+01
F4,TPE,4,6.894218e+01
F4,TPE,5,7.126108e+01
F4,TPE,6,6.656319e+01
F4,TPE,7,7.157042e+01
F4,TPE,8,5.381840e+01
F4,TPE,9,6.904737e+01
F4,TPE,10,6.432526e+01
F4,TPE,11,6.396865e+01
F4,TPE,12,6.563334e+01
F4,TPE,13,6.969186e+01
F4,TPE,14,7.276695e+01
F4,TPE,15,6.290867e+01
F4,TPE,16,6.952130e+01
F4,TPE,17,6.648364e+01
F4,TPE,18,6.131814e+01
F4,TPE,19,6.738899e+01
F4,TPE,20,6.631518e+01
F5,IFPOA-X,1,3.563325e+01
F5,IFPOA-X,2,2.917991e+01
F5,IFPOA-X,3,2.897904e+01
F5,IFPOA-X,4,2.953815e+01
F5,IFPOA-X,5,2.898704e+01
F5,IFPOA-X,6,2.903767e+01
F5,IFPOA-X,7,2.898642e+01
F5,IFPOA-X,8,2.899485e+01
F5,IFPOA-X,9,2.899344e+01
F5,IFPOA-X,10,2.900826e+01
F5,IFPOA-X,11,5.134000e+01
F5,IFPOA-X,12,2.897736e+01
F5,IFPOA-X,13,2.943976e+01
F5,IFPOA-X,14,4.377804e+01
F5,IFPOA-X,15,2.947216e+01
F5,IFPOA-X,16,2.899924e+01
F5,IFPOA-X,17,2.899471e+01
F5,IFPOA-X,18,2.895290e+01
F5,IFPOA-X,19,2.907355e+01
F5,IFPOA-X,20,2.932759e+01
F5,FPA,1,1.906184e+06
F5,FPA,2,2.315318e+06
F5,FPA,3,1.406902e+06
F5,FPA,4,6.275964e+05
F5,FPA,5,9.727388e+05
F5,FPA,6,3.849285e+05
F5,FPA,7,5.640348e+06
F5,FPA,8,1.859012e+06
F5,FPA,9,6.775324e+05
F5,FPA,10,1.865528e+06
F5,FPA,11,1.817324e+06
F5,FPA,12,1.676121e+06
F5,FPA,13,1.887929e+06
F5,FPA,14,9.227723e+05
F5,FPA,15,2.274708e+06
F5,FPA,16,7.557314e+05
F5,FPA,17,9.923883e+05
F5,FPA,18,8.135410e+05
F5,FPA,19,9.024146e+05
F5,FPA,20,6.045949e+05
F5,PSO,1,2.562598e+06
F5,PSO,2,8.586808e+05
F5,PSO,3,1.319237e+06
F5,PSO,4,1.301230e+06
F5,PSO,5,1.683120e+06
F5,PSO,6,9.116627e+05
F5,PSO,7,7.513483e+05
F5,PSO,8,1.237526e+06
F5,PSO,9,8.455459e+05
F5,PSO,10,1.627375e+06
F5,PSO,11,1.931054e+06
F5,PSO,12,3.129390e+05
F5,PSO,13,1.622493e+06
F5,PSO,14,9.121871e+05
F5,PSO,15,1.241911e+06
F5,PSO,16,2.263374e+06
F5,PSO,17,3.092281e+06
F5,PSO,18,2.065551e+06
F5,PSO,19,1.559555e+06
F5,PSO,20,8.857157e+05
F5,DE,1,6.909676e+07
F5,DE,2,4.687697e+07
F5,DE,3,6.534230e+07
F5,DE,4,4.668627e+07
F5,DE,5,3.985823e+07
F5,DE,6,4.794724e+07
F5,DE,7,3.514265e+07
F5,DE,8,3.864935e+07
F5,DE,9,4.357859e+07
F5,DE,10,6.279793e+07
F5,DE,11,3.712355e+07
F5,DE,12,3.092386e+07
F5,DE,13,2.284361e+07
F5,DE,14,6.012761e+07
F5,DE,15,4.452023e+07
F5,DE,16,4.562578e+07
F5,DE,17,1.112846e+07
F5,DE,18,2.753382e+07
F5,DE,19,3.615112e+07
F5,DE,20,4.483526e+07
F5,L-SHADE,1,3.935601e+06
F5,L-SHADE,2,6.391773e+06
F5,L-SHADE,3,9.425158e+06
F5,L-SHADE,4,9.742392e+06
F5,L-SHADE,5,6.102438e+06
F5,L-SHADE,6,1.562964e+07
F5,L-SHADE,7,7.538543e+06
F5,L-SHADE,8,3.980013e+06
F5,L-SHADE,9,3.414357e+06
F5,L-SHADE,10,4.960261e+06
F5,L-SHADE,11,1.176632e+07
F5,L-SHADE,12,3.838281e+06
F5,L-SHADE,13,3.545135e+06
F5,L-SHADE,14,5.080679e+06
F5,L-SHADE,15,6.600197e+06
F5,L-SHADE,16,2.390583e+06
F5,L-SHADE,17,6.328446e+06
F5,L-SHADE,18,6.913756e+06
F5,L-SHADE,19,4.707524e+06
F5,L-SHADE,20,7.483520e+06
F5,GWO,1,4.122464e+05
F5,GWO,2,1.153058e+05
F5,GWO,3,9.727781e+04
F5,GWO,4,1.539206e+05
F5,GWO,5,1.517610e+05
F5,GWO,6,1.284297e+05
F5,GWO,7,2.010313e+05
F5,GWO,8,4.553103e+05
F5,GWO,9,2.602407e+05
F5,GWO,10,1.214433e+05
F5,GWO,11,4.519508e+04
F5,GWO,12,5.893796e+05
F5,GWO,13,2.151654e+05
F5,GWO,14,9.022119e+04
F5,GWO,15,6.509269e+04
F5,GWO,16,8.881783e+04
F5,GWO,17,9.550115e+04
F5,GWO,18,2.332951e+05
F5,GWO,19,7.706347e+05
F5,GWO,20,7.720368e+05
F5,WOA,1,4.025560e+05
F5,WOA,2,4.496787e+04
F5,WOA,3,1.125360e+05
F5,WOA,4,2.260149e+03
F5,WOA,5,5.658732e+04
F5,WOA,6,1.332281e+04
F5,WOA,7,2.780164e+02
F5,WOA,8,4.795621e+03
F5,WOA,9,9.980861e+05
F5,WOA,10,2.202704e+05
F5,WOA,11,5.947400e+05
F5,WOA,12,8.360818e+02
F5,WOA,13,6.672014e+06
F5,WOA,14,1.207959e+04
F5,WOA,15,1.133246e+06
F5,WOA,16,3.763235e+02
F5,WOA,17,2.820726e+06
F5,WOA,18,9.886377e+04
F5,WOA,19,1.374715e+04
F5,WOA,20,2.402785e+03
F5,TPE,1,6.075222e+07
F5,TPE,2,6.272976e+07
F5,TPE,3,4.607469e+07
F5,TPE,4,7.157082e+07
F5,TPE,5,5.383020e+07
F5,TPE,6,5.514096e+07
